alignment_cost_mean,alignment_coverage_mean,alignment_kind,alignment_match_mean,alignment_mean_coarse_confidence_speech,alignment_mean_local_confidence_speech,alignment_source,alignment_unmatched_speech_ratio,alignment_version,analytic_gap_abs_mean,analytic_gap_clip_value,analytic_gap_preclip_abs_mean,analytic_gap_runtime_abs_mean,analytic_saturation_rate,budget_hit_neg_rate,budget_hit_pos_rate,c_star,coarse_bias_abs_mean,coarse_scalar_raw,coarse_target_abs_err,commit_ratio,cumulative_drift,delta_g,delta_g_ref_minus_src_prefix,delta_g_ref_minus_src_prefix_neg,delta_g_ref_minus_src_utt,delta_g_ref_minus_src_utt_neg,detach_global_term_in_local_head,eval_mode,exec_total_units,final_prefix_offset,g_compute_status,g_domain_valid,g_drop_edge_runs,g_min_speech_ratio,g_ref,g_speech_count,g_src_compute_status,g_src_prefix_mean,g_src_utt,g_strict_speech_only,g_support_count,g_support_ratio_vs_speech,g_support_ratio_vs_valid,g_trim_ratio,g_valid,g_valid_count,g_valid_support,g_variant,gate0_drop_reason,gate0_row_dropped,global_rate,item_name,lexical_mismatch,local_residual_abs_mean,local_silence_delta_share,mean_speech_logstretch_continuous,mean_speech_logstretch_exec,mean_speech_logstretch_projected,oracle_bias,pair_id,predicted_bias,prefix_discrepancy,projection_conservation_error,projector_boundary_decay_rate,projector_boundary_hit_rate,projector_bucket_count,prompt_g_invalid_clean,prompt_g_invalid_low_speech_ratio,prompt_g_invalid_missing_boundary,prompt_g_invalid_missing_closed,prompt_g_invalid_no_speech,prompt_g_invalid_ref_len,prompt_g_invalid_support,prompt_g_ref,prompt_g_speech_ratio_count,prompt_g_speech_ratio_weighted,prompt_g_status,prompt_global_weight_present,prompt_speech_mask_explicit,prompt_speech_ratio,prompt_tempo_ref,prompt_total_units,prompt_unit_log_prior_present,prompt_unit_prior_vocab_size,ref_bin,ref_condition,ref_len_sec,ref_name,ref_pair_item_name,ref_prompt_id,ref_spk,reference_seconds,reference_speech_ratio,residual_bias_share,residual_gate_mean,residual_target_corr,residual_target_count,residual_target_slope,same_speaker,same_speaker_reference,same_speaker_target,same_text,same_text_reference,same_text_target,sample_id,silence_fraction,silence_leakage,silence_mae,source_name,source_run_count,source_total_units,speech_analytic_mean,speech_exec_ratio,speech_exec_ratio_continuous,speech_exec_ratio_projected,speech_mae,speech_ratio,speech_target_mean,speech_weighted_mae,split,src_id,src_prefix_stat_mode,src_prompt_id,src_spk,target_duration_surface,target_total_units,tempo_delta,tempo_out,tempo_out_continuous,tempo_out_preclip,tempo_out_preprojector,tempo_out_projected,tempo_src,tgt_prompt_id,tgt_spk,utt_id,zbar_sp_star
0.8969511985778809,1.0,continuous_viterbi_v1,0.20267567038536072,nan,nan,run_state_viterbi,nan,2026-04-13,0.3500000238418579,0.3499999940395355,0.5178344249725342,0.3500000238418579,1.0,0.0,0.0,-0.3499999940395355,0.0,-0.007971289567649364,0.34202870447188616,1.0,10.684864044189453,-0.1811985969543457,0.5178344249725342,-0.5178344249725342,-0.1811985969543457,0.1811985969543457,1.0,analytic,307.0,10.684864044189453,ok,1.0,1.0,0.6000000238418579,1.5194001197814941,52.0,ok,1.00156569480896,1.7005987167358398,1.0,12.0,0.23076923191547394,0.1764705926179886,0.2,1.0,68.0,1.0,trimmed_mean,ok,0.0,1.5194001197814941,aba_train_arctic_a0027,nan,0.06914284825325012,nan,0.34999993443489075,0.34506428241729736,0.34506428241729736,-0.3499999940395355,7,-0.007971289567649364,nan,-101.0,0.525,0.525,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5194001197814941,0.7647058963775635,0.8345323801040649,ok,1.0,1.0,0.8345323801040649,0.28867513118218263,68,0.0,0.0,slow,slow,5.56,aba_train_arctic_a0024,aba_train_arctic_a0024,aba_train_arctic_a0024,aba,5.56,0.8345323801040649,0.7545197606086731,0.7048054933547974,-0.2941177189350128,26.0,-8.848587989807129,1.0,1,nan,0.0,0,nan,aba_train_arctic_a0027::slow,0.3499999940395355,nan,0.9834932684898376,aba_train_arctic_a0027,40,220.0,0.3500000238418579,1.4147727272727273,1.4190675562078303,1.4147727272727273,1.3685365915298462,0.8345323801040649,-0.4652043879032135,1.2235316038131714,,aba_train_arctic_a0027,exact_global_family,aba_train_arctic_a0027,aba,projection_raw,206.0,-0.048943549032428785,0.1336306320730858,0.12865786318497288,0.11511032292480747,0.12865786318497288,0.1336306320730858,0.18257418110551457,,,aba_train_arctic_a0027,0.0
0.8969511985778809,1.0,continuous_viterbi_v1,0.20267567038536072,nan,nan,run_state_viterbi,nan,2026-04-13,0.3500000238418579,0.3499999940395355,0.8690413236618042,0.3500000238418579,1.0,0.0,0.0,-0.3499999940395355,0.0,-0.00800772663205862,0.3419922674074769,1.0,10.684864044189453,0.17000830173492432,0.8690413236618042,-0.8690413236618042,0.17000830173492432,-0.17000830173492432,1.0,analytic,307.0,10.684864044189453,ok,1.0,1.0,0.6000000238418579,1.8706070184707642,46.0,ok,1.00156569480896,1.7005987167358398,1.0,18.0,0.3913043439388275,0.23999999463558197,0.2,1.0,75.0,1.0,trimmed_mean,ok,0.0,1.8706070184707642,aba_train_arctic_a0027,nan,0.06914284825325012,nan,0.34999993443489075,0.34506428241729736,0.34506428241729736,-0.3499999940395355,7,-0.00800772663205862,nan,-101.0,0.525,0.525,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8706070184707642,0.6133333444595337,0.8040935397148132,ok,1.0,1.0,0.8040935397148132,0.24999999904767284,75,0.0,0.0,mid,mid,6.84,aba_train_arctic_a0023,aba_train_arctic_a0023,aba_train_arctic_a0023,aba,6.84,0.8040935397148132,0.7542198300361633,0.7048054933547974,-0.2941177189350128,26.0,-8.848587989807129,1.0,1,nan,0.0,0,nan,aba_train_arctic_a0027::mid,0.3499999940395355,nan,0.9834932684898376,aba_train_arctic_a0027,40,220.0,0.3500000238418579,1.4147727272727273,1.4190675562078303,1.4147727272727273,1.3685365915298462,0.8040935397148132,-0.4652043879032135,1.2235316038131714,,aba_train_arctic_a0027,exact_global_family,aba_train_arctic_a0027,aba,projection_raw,206.0,-0.048943549032428785,0.1336306320730858,0.12865786318497288,0.08101904243246048,0.12865786318497288,0.1336306320730858,0.18257418110551457,,,aba_train_arctic_a0027,0.0
0.8969511985778809,1.0,continuous_viterbi_v1,0.20267567038536072,nan,nan,run_state_viterbi,nan,2026-04-13,0.3500000238418579,0.3499999940395355,1.2454833984375,0.3500000238418579,1.0,0.0,0.0,-0.3499999940395355,0.0,-0.00808807648718357,0.34191191755235195,1.0,10.684864044189453,0.5464503765106201,1.2454833984375,-1.2454833984375,0.5464503765106201,-0.5464503765106201,1.0,analytic,307.0,10.684864044189453,ok,1.0,1.0,0.6000000238418579,2.24704909324646,32.0,ok,1.00156569480896,1.7005987167358398,1.0,6.0,0.1875,0.1463414579629898,0.2,1.0,41.0,1.0,trimmed_mean,ok,0.0,2.24704909324646,aba_train_arctic_a0027,nan,0.06914284825325012,nan,0.34999993443489075,0.34506428241729736,0.34506428241729736,-0.3499999940395355,7,-0.00808807648718357,nan,-101.0,0.525,0.525,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24704909324646,0.7804877758026123,0.7692307829856873,ok,1.0,1.0,0.7692307829856873,0.33333332672197086,41,0.0,0.0,fast,fast,5.72,aba_train_arctic_a0016,aba_train_arctic_a0016,aba_train_arctic_a0016,aba,5.72,0.7692307829856873,0.7535593509674072,0.7048054933547974,-0.2941177189350128,26.0,-8.848587989807129,1.0,1,nan,0.0,0,nan,aba_train_arctic_a0027::fast,0.3499999940395355,nan,0.9834932684898376,aba_train_arctic_a0027,40,220.0,0.3500000238418579,1.4147727272727273,1.4190675562078303,1.4147727272727273,1.3685365915298462,0.7692307829856873,-0.4652043879032135,1.2235316038131714,,aba_train_arctic_a0027,exact_global_family,aba_train_arctic_a0027,aba,projection_raw,206.0,-0.048943549032428785,0.1336306320730858,0.12865786318497288,0.0556032839429834,0.12865786318497288,0.1336306320730858,0.18257418110551457,,,aba_train_arctic_a0027,0.0
0.8969511985778809,1.0,continuous_viterbi_v1,0.20267567038536072,nan,nan,run_state_viterbi,nan,2026-04-13,0.3500000238418579,0.3499999940395355,0.9579814076423645,0.3500000238418579,1.0,0.0,0.0,-0.3499999940395355,0.0,-0.008022896014153957,0.34197709802538157,1.0,10.684864044189453,0.25894832611083984,0.9579813480377197,-0.9579813480377197,0.25894832611083984,-0.25894832611083984,1.0,analytic,307.0,10.684864044189453,ok,1.0,1.0,0.6000000238418579,1.9595470428466797,45.0,ok,1.00156569480896,1.7005987167358398,1.0,10.0,0.2222222238779068,0.1785714328289032,0.2,1.0,56.0,1.0,trimmed_mean,ok,0.0,1.9595470428466797,aba_train_arctic_a0027,nan,0.06914284825325012,nan,0.34999993443489075,0.34506428241729736,0.34506428241729736,-0.3499999940395355,7,-0.008022896014153957,nan,-101.0,0.525,0.525,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9595470428466797,0.8035714030265808,0.9201520681381226,ok,1.0,1.0,0.9201520681381226,0.33333332672197086,56,0.0,0.0,random_ref,random_ref,5.26,bdl_train_arctic_a0023,bdl_train_arctic_a0023,bdl_train_arctic_a0023,bdl,5.26,0.9201520681381226,0.7540950179100037,0.7048054933547974,-0.2941177189350128,26.0,-8.848587989807129,0.0,0,nan,0.0,0,nan,aba_train_arctic_a0027::random_ref,0.3499999940395355,nan,0.9834932684898376,aba_train_arctic_a0027,40,220.0,0.3500000238418579,1.4147727272727273,1.4190675562078303,1.4147727272727273,1.3685365915298462,0.9201520681381226,-0.4652043879032135,1.2235316038131714,,aba_train_arctic_a0027,exact_global_family,aba_train_arctic_a0027,aba,projection_raw,206.0,-0.048943549032428785,0.1336306320730858,0.12865786318497288,0.07412434902957575,0.12865786318497288,0.1336306320730858,0.18257418110551457,,,aba_train_arctic_a0027,0.0
0.8969511985778809,1.0,continuous_viterbi_v1,0.20267567038536072,nan,nan,run_state_viterbi,nan,2026-04-13,0.3500000238418579,0.3499999940395355,0.9441388845443726,0.3500000238418579,1.0,0.0,0.0,-0.3499999940395355,0.0,-0.008020379580557346,0.3419796144589782,1.0,10.684864044189453,0.24510586261749268,0.9441388845443726,-0.9441388845443726,0.24510586261749268,-0.24510586261749268,1.0,analytic,307.0,10.684864044189453,ok,1.0,1.0,0.6000000238418579,1.9457045793533325,32.0,ok,1.00156569480896,1.7005987167358398,1.0,8.0,0.25,0.1702127605676651,0.2,1.0,47.0,1.0,trimmed_mean,ok,0.0,1.9457045793533325,aba_train_arctic_a0027,nan,0.06914284825325012,nan,0.34999993443489075,0.34506428241729736,0.34506428241729736,-0.3499999940395355,7,-0.008020379580557346,nan,-101.0,0.525,0.525,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9457045793533325,0.6808510422706604,0.8272058963775635,ok,1.0,1.0,0.8272058963775635,0.18257418110551457,47,0.0,0.0,source_only,source_only,5.44,aba_train_arctic_a0027,aba_train_arctic_a0027,aba_train_arctic_a0027,aba,5.44,0.8272058963775635,0.7541157603263855,0.7048054933547974,-0.2941177189350128,26.0,-8.848587989807129,1.0,1,nan,1.0,1,nan,aba_train_arctic_a0027::source_only,0.3499999940395355,nan,0.9834932684898376,aba_train_arctic_a0027,40,220.0,0.3500000238418579,1.4147727272727273,1.4190675562078303,1.4147727272727273,1.3685365915298462,0.8272058963775635,-0.4652043879032135,1.2235316038131714,,aba_train_arctic_a0027,exact_global_family,aba_train_arctic_a0027,aba,projection_raw,206.0,-0.048943549032428785,0.1336306320730858,0.12865786318497288,0.07515755609009686,0.12865786318497288,0.1336306320730858,0.18257418110551457,,,aba_train_arctic_a0027,0.0
0.7634762525558472,1.0,continuous_viterbi_v1,0.2865009009838104,nan,nan,run_state_viterbi,nan,2026-04-13,0.331590861082077,0.3499999940395355,0.9229528903961182,0.331590861082077,0.9310344827586207,0.0,0.0,0.3499999940395355,0.0,-0.00796772725880146,0.357967721298337,1.0,1.1428431272506714,0.31411635875701904,-0.9114950895309448,0.9114950895309448,0.31411635875701904,-0.31411635875701904,1.0,analytic,121.0,-1.1428431272506714,ok,1.0,1.0,0.6000000238418579,1.4127286672592163,40.0,ok,2.324223756790161,1.0986123085021973,1.0,8.0,0.20000000298023224,0.1568627506494522,0.2,1.0,51.0,1.0,trimmed_mean,ok,0.0,1.4127286672592163,asi_train_arctic_a0016,nan,0.03631196171045303,nan,-0.31178826093673706,-0.32006144523620605,-0.32006144523620605,0.3499999940395355,0,-0.00796772725880146,nan,73.0,0.41025641025641024,0.41025641025641024,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4127286672592163,0.7843137383460999,0.880382776260376,ok,1.0,1.0,0.880382776260376,0.33333332672197086,51,0.0,0.0,slow,slow,4.18,asi_train_arctic_a0022,asi_train_arctic_a0022,asi_train_arctic_a0022,asi,4.18,0.880382776260376,0.6088858842849731,0.6294117569923401,-0.1315758228302002,29.0,-9.062350273132324,1.0,1,nan,0.0,0,nan,asi_train_arctic_a0016::slow,0.25641027092933655,nan,0.6245386004447937,asi_train_arctic_a0016,39,160.0,-0.3201333284378052,0.7426470588235294,0.7383875005385455,0.7426470588235294,0.9862760305404663,0.880382776260376,-0.3220456540584564,1.0466266870498657,,asi_train_arctic_a0016,exact_global_family,asi_train_arctic_a0016,asi,projection_raw,194.0,0.16666667232570198,0.49999999904767284,0.47302251809351803,0.8927528119480587,0.47302251809351803,0.49999999904767284,0.33333332672197086,,,asi_train_arctic_a0016,0.0
0.7634762525558472,1.0,continuous_viterbi_v1,0.2865009009838104,nan,nan,run_state_viterbi,nan,2026-04-13,0.3500000536441803,0.3499999940395355,0.6096981167793274,0.3500000536441803,1.0,0.0,0.0,0.3499999940395355,0.0,-0.00799422524869442,0.35799421928822994,1.0,1.6171571016311646,0.6774920225143433,-0.5481194257736206,0.5481194257736206,0.6774920225143433,-0.6774920225143433,1.0,analytic,126.0,1.6171571016311646,ok,1.0,1.0,0.6000000238418579,1.7761043310165405,34.0,ok,2.324223756790161,1.0986123085021973,1.0,9.0,0.2647058963775635,0.18367347121238708,0.2,1.0,49.0,1.0,trimmed_mean,ok,0.0,1.7761043310165405,asi_train_arctic_a0016,nan,0.03636562451720238,nan,-0.2882353663444519,-0.2962058186531067,-0.2962058186531067,0.3499999940395355,0,-0.00799422524869442,nan,68.0,0.41025641025641024,0.41025641025641024,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7761043310165405,0.6938775777816772,0.7881773114204407,ok,1.0,1.0,0.7881773114204407,0.28867513118218263,49,0.0,0.0,mid,mid,4.06,asi_train_arctic_a0027,asi_train_arctic_a0027,asi_train_arctic_a0027,asi,4.06,0.7881773114204407,0.6083025336265564,0.6294117569923401,-0.19535493850708008,29.0,-10.447161674499512,1.0,1,nan,0.0,0,nan,asi_train_arctic_a0016::mid,0.25641027092933655,nan,0.6579251289367676,asi_train_arctic_a0016,39,160.0,-0.3017241358757019,0.7720588235294118,0.7677215127383962,0.7720588235294118,0.9862760901451111,0.7881773114204407,-0.3220456540584564,1.0399857759475708,,asi_train_arctic_a0016,exact_global_family,asi_train_arctic_a0016,asi,projection_raw,194.0,0.16666667232570198,0.49999999904767284,0.47302251809351803,0.6207534829330467,0.47302251809351803,0.49999999904767284,0.33333332672197086,,,asi_train_arctic_a0016,0.0
0.7634762525558472,1.0,continuous_viterbi_v1,0.2865009009838104,nan,nan,run_state_viterbi,nan,2026-04-13,0.03670421242713928,0.3499999940395355,0.08716842532157898,0.03670421242713928,0.06896551724137931,0.0,0.0,-0.013497114181518555,0.0,-0.008136270567774773,0.005360843613743782,1.0,3.406656265258789,1.3127801418304443,0.08716869354248047,-0.08716869354248047,1.3127801418304443,-1.3127801418304443,1.0,analytic,167.0,3.406656265258789,ok,1.0,1.0,0.6000000238418579,2.4113924503326416,28.0,ok,2.324223756790161,1.0986123085021973,1.0,3.0,0.1071428582072258,0.0833333358168602,0.2,1.0,36.0,1.0,trimmed_mean,ok,0.0,2.4113924503326416,asi_train_arctic_a0016,nan,0.03753253072500229,nan,0.04318855330348015,0.03770095854997635,0.03770095854997635,-0.013497114181518555,0,-0.008136270567774773,nan,27.0,0.41025641025641024,0.41025641025641024,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4113924503326416,0.7777777910232544,0.7938144207000732,ok,1.0,1.0,0.7938144207000732,0.33333332672197086,36,0.0,0.0,fast,fast,3.88,asi_train_arctic_a0019,asi_train_arctic_a0019,asi_train_arctic_a0019,asi,3.88,0.7938144207000732,0.6181585788726807,0.6294117569923401,-0.12856262922286987,29.0,-8.459339141845703,1.0,1,nan,0.0,0,nan,asi_train_arctic_a0016::fast,0.25641027092933655,nan,0.7160233855247498,asi_train_arctic_a0016,39,160.0,0.03670421242713928,1.0441176470588236,1.0493662217084099,1.0441176470588236,0.9802575707435608,0.7938144207000732,-0.3220456540584564,1.00717031955719,,asi_train_arctic_a0016,exact_global_family,asi_train_arctic_a0016,asi,projection_raw,194.0,0.0,0.33333332672197086,0.3288645146251269,0.3288645146251269,0.3288645146251269,0.33333332672197086,0.33333332672197086,,,asi_train_arctic_a0016,0.0
0.7634762525558472,1.0,continuous_viterbi_v1,0.2865009009838104,nan,nan,run_state_viterbi,nan,2026-04-13,0.3500000536441803,0.3499999940395355,0.6827746629714966,0.3500000536441803,1.0,0.0,0.0,0.3499999940395355,0.0,-0.007984420284628868,0.3579844143241644,1.0,1.6171571016311646,0.5927231311798096,-0.6328883171081543,0.6328883171081543,0.5927231311798096,-0.5927231311798096,1.0,analytic,126.0,1.6171571016311646,ok,1.0,1.0,0.6000000238418579,1.6913354396820068,30.0,ok,2.324223756790161,1.0986123085021973,1.0,9.0,0.30000001192092896,0.20930232107639313,0.2,1.0,43.0,1.0,trimmed_mean,ok,0.0,1.6913354396820068,asi_train_arctic_a0016,nan,0.03636562451720238,nan,-0.2882353663444519,-0.2962058186531067,-0.2962058186531067,0.3499999940395355,0,-0.007984420284628868,nan,68.0,0.41025641025641024,0.41025641025641024,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6913354396820068,0.6976743936538696,0.8186046481132507,ok,1.0,1.0,0.8186046481132507,0.33333332672197086,43,0.0,0.0,random_ref,random_ref,4.3,aba_train_arctic_a0020,aba_train_arctic_a0020,aba_train_arctic_a0020,aba,4.3,0.8186046481132507,0.6084046363830566,0.6294117569923401,-0.19535493850708008,29.0,-10.447161674499512,0.0,0,nan,0.0,0,nan,asi_train_arctic_a0016::random_ref,0.25641027092933655,nan,0.6579251289367676,asi_train_arctic_a0016,39,160.0,-0.3017241358757019,0.7720588235294118,0.7677215127383962,0.7720588235294118,0.9862760901451111,0.8186046481132507,-0.3220456540584564,1.0399857759475708,,asi_train_arctic_a0016,exact_global_family,asi_train_arctic_a0016,asi,projection_raw,194.0,0.16666667232570198,0.49999999904767284,0.47302251809351803,0.6756686998623227,0.47302251809351803,0.49999999904767284,0.33333332672197086,,,asi_train_arctic_a0016,0.0
